device_id,session_id,timestamp,ear,yaw,pitch,blink_rate,risk_score,state,id
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:51:30.864727,0,0,0,0,0,NO FACE,1
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:51:31.906338,0.35858049142539905,0.5416617382890528,163.32186607232026,0,0,ATTENTIVE,2
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:51:32.910386,0.36210777175155096,-10.913992614751658,168.00728125629516,0,0.4,DISTRACTED,3
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:51:33.936695,0.31281324854688286,-11.567439990878404,173.14111166378737,0,0.4,DISTRACTED,4
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:51:34.961221,0.13284466832530262,-6.838426559403123,171.99114538729634,0,1,DISTRACTED,5
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:51:35.964262,0.31248155169789193,-10.018813229316946,172.45430742023825,1,0.4,DISTRACTED,6
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:51:36.970719,0.3025008699252198,-14.655426664899876,173.86121666786863,1,0.4,DISTRACTED,7
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:51:37.974351,0.3207121245335609,-17.6272140780473,174.57027871840037,1,0.4,DISTRACTED,8
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:51:39.000210,0.3449440711199936,-25.59581370825234,171.98075729557902,1,0.4,DISTRACTED,9
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:51:40.018428,0.30261261317258137,-9.926392269261804,172.7169449304508,1,0.4,DISTRACTED,10
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:51:41.041469,0.29264917813361113,-4.569349347653081,174.61913914103053,1,0.4,DISTRACTED,11
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:51:42.066793,0.299904371550222,-14.118618953372597,174.74423705291096,1,0.4,DISTRACTED,12
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:51:43.090834,0.27473226928547384,-10.352791391873662,173.09549798620472,1,0.4,DISTRACTED,13
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:51:44.117174,0.2707077614302241,-8.36542618204363,173.84075947940622,1,0.4,DISTRACTED,14
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:51:45.141058,0.27603327362805447,-8.565177797026134,174.39360799884628,1,0.4,DISTRACTED,15
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:51:46.201330,0.27933502187630227,-9.617901188603843,174.83625310931666,1,0.4,DISTRACTED,16
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:51:47.227418,0.2762099291643785,-9.599980151519519,174.26911086772267,1,0.4,DISTRACTED,17
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:51:48.264328,0.2559254802941491,-11.239415587848159,173.94860510402302,1,0.4,DISTRACTED,18
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:51:49.288952,0.2655047633763998,-13.80072395838177,174.05164361032843,1,0.4,DISTRACTED,19
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:51:50.357564,0.2550948449279953,-15.631544998724346,174.1312184477023,1,0.4,DISTRACTED,20
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:51:51.372706,0.2581167500603685,-17.131810983482506,172.89259014131397,1,0.4,DISTRACTED,21
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:51:52.393271,0.25585434136709684,-18.062999336779768,173.51462499672795,1,0.4,DISTRACTED,22
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:51:53.458006,0.25331502808510264,-13.280967730267445,172.13686565305852,1,0.4,DISTRACTED,23
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:51:54.472104,0.27232010744018353,-9.741830196787273,169.3566678562632,1,0.4,DISTRACTED,24
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:51:55.496824,0.2970883926055986,-8.388162530732064,172.74435382042313,1,0.4,DISTRACTED,25
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:51:56.523128,0.05959930764728457,-12.937946439145135,171.18483866002924,1,0.4,DISTRACTED,26
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:51:57.548580,0.3166020684495815,-10.043081218815756,174.66692637246166,2,0.4,DISTRACTED,27
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:51:58.573175,0.3032665845134051,-19.32979774898761,172.06535937997475,2,0.4,DISTRACTED,28
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:51:59.583582,0.2938618624117384,-5.821742217148836,172.88952905685343,2,0.4,DISTRACTED,29
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:52:00.594278,0.2832525580576558,-7.17521098270328,173.53003629410327,2,0.4,DISTRACTED,30
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:52:01.614428,0.2833771216704668,-13.104771924310661,177.35840345384932,2,0.4,DISTRACTED,31
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:52:02.644004,0.27989991011362814,-12.716672913516273,176.9122581743127,2,0.4,DISTRACTED,32
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:52:03.661622,0.28481106406163526,-13.069171803373123,174.5098847421641,2,0.4,DISTRACTED,33
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:52:04.686731,0.2729049395687977,-10.881156148789948,177.09478122476443,2,0.4,DISTRACTED,34
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:52:05.712057,0.2878471112282301,-12.373193766195197,176.570851572595,2,0.4,DISTRACTED,35
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:52:06.735997,0.28351648591059475,-13.727855421448298,177.77633145625637,2,0.4,DISTRACTED,36
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:52:07.763396,0.2870043977812809,-12.556935268779386,177.05815673829017,2,0.4,DISTRACTED,37
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:52:08.789250,0.288136310964556,-12.994898391378445,177.3693610853607,2,0.4,DISTRACTED,38
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:52:09.812762,0.28312331159187965,-11.153401697367423,173.24306750638772,2,0.4,DISTRACTED,39
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:52:10.838396,0.28102983179509256,-5.290784775226939,172.24633144001015,2,0.4,DISTRACTED,40
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:52:11.898334,0.2817260922772198,-3.496142161302256,172.54172515253214,2,0.4,DISTRACTED,41
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:52:12.924409,0.2664194674398492,-4.137058727708937,172.14962837933905,2,0.4,DISTRACTED,42
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:52:13.957613,0.268999157779362,4.052997179016279,172.00728159360824,2,0.4,DISTRACTED,43
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:52:15.017001,0.2632431026393175,1.7408873582757136,171.08000374258856,2,0.4,DISTRACTED,44
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:52:16.039560,0.2660000165813759,3.676786112888547,170.45078178851801,2,0.4,DISTRACTED,45
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:52:17.062724,0.2553175743914918,-1.8210665561817032,171.80271652193764,2,0.4,DISTRACTED,46
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:52:18.092685,0.26445494811532855,3.797330832902726,171.44982876124016,2,0.4,DISTRACTED,47
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:52:19.124785,0.2603306278721057,-1.1516652589338596,171.8557540265208,2,0.4,DISTRACTED,48
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:52:20.140067,0.26139341564508445,-4.849401549272945,170.72242194668254,2,0.4,DISTRACTED,49
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:52:21.171795,0.24922382690395872,-2.4693239002346856,171.00437971995123,2,0.4,DISTRACTED,50
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:52:22.234962,0.2552607464133976,-3.3716153853958755,169.27183146552494,2,0.4,DISTRACTED,51
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:52:23.247676,0.2591002546469448,-2.530833478257548,158.79209675411468,2,0.4,DISTRACTED,52
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:52:24.286663,0.2665533786672097,-10.250718751997244,169.7154149457282,2,0.4,DISTRACTED,53
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:52:25.293669,0.2785572566037407,-6.647401306892589,172.36953059492532,2,0.4,DISTRACTED,54
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:52:26.318458,0.27781231530414363,-2.47639381256567,173.01312603728445,2,0.4,DISTRACTED,55
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:52:27.343075,0.2665028989730875,-2.354662305084802,173.00819247504072,2,0.4,DISTRACTED,56
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:52:28.368888,0.27299903206876713,-3.7537608254986963,172.98456634793735,2,0.4,DISTRACTED,57
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:52:29.394165,0.2670187232167852,-5.716612930508898,172.96362264092704,2,0.4,DISTRACTED,58
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:52:30.421040,0.2652691103798517,-5.446775562534968,172.845229306997,2,0.4,DISTRACTED,59
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:52:31.445049,0.2713697330817645,-8.024313893594512,172.5168927104757,2,0.4,DISTRACTED,60
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:52:32.469227,0.2768955553390129,-7.525860288616834,172.7330307706699,2,0.4,DISTRACTED,61
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:52:33.500429,0.2676323819618384,-7.1310636794668385,172.30987470127027,2,0.4,DISTRACTED,62
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:52:34.525493,0.25676385274213437,-7.323137363494433,172.07127992686065,2,0.4,DISTRACTED,63
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:52:35.555774,0.2486196294002595,-21.204214024137602,178.89904607307338,2,0.4,DISTRACTED,64
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:52:36.570794,0.2477827341895607,-5.512839304545282,172.73614167765353,2,0.4,DISTRACTED,65
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:52:37.594707,0.24152404744020806,-7.103943084238208,173.0702667398314,2,0.4,DISTRACTED,66
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:52:38.618955,0.2604914920015079,-7.588905352085439,173.19926130701927,2,0.4,DISTRACTED,67
vehicle_001,0cb2e1b2-c2b7-42e7-9635-fe918600de7f,2026-02-21T03:52:39.644068,0.2557887120343209,-6.187089125984861,173.2991226967247,2,0.4,DISTRACTED,68
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:53:47.267152,0,0,0,0,0,NO FACE,69
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:53:48.291711,0.3068024487789042,5.734150567180995,173.02129236852443,0,0.4,DISTRACTED,70
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:53:49.313302,0.3092180492944987,2.765755165763695,173.34430833700483,0,0.4,DISTRACTED,71
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:53:50.337737,0.3170490691748655,-5.611843162777779,173.48799852996135,0,0.4,DISTRACTED,72
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:53:51.352684,0.31203885234688533,-10.008818753271388,173.95272343826582,0,0.4,DISTRACTED,73
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:53:52.377769,0.3210740830855694,-26.763704507747207,170.9387788998995,0,0.4,DISTRACTED,74
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:53:53.403659,0.28948877635437953,-13.25128104437125,169.02500038399265,0,0.4,DISTRACTED,75
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:53:54.428646,0.32338353339979986,-16.428932379223124,171.05765987587785,0,0.4,DISTRACTED,76
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:53:55.454796,0.29014434629526853,-3.992154402325051,170.8128869344855,0,0.4,DISTRACTED,77
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:53:56.483214,0.2950932437874847,-3.566041857300662,171.77202845354162,0,0.4,DISTRACTED,78
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:53:57.503190,0.2890520450349148,-16.234926899195663,176.2122768680225,0,0.4,DISTRACTED,79
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:53:58.551155,0.2933986901650021,-3.9972901068894724,172.14829034206755,0,0.4,DISTRACTED,80
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:53:59.553544,0.30338554890587144,-1.9717431894396342,172.66923962903198,0,0.4,DISTRACTED,81
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:00.596846,0.2964408244617758,-5.028541270016831,172.7385571878548,0,0.4,DISTRACTED,82
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:01.604680,0.2961997503333455,-27.294793105571614,177.6134444480186,0,0.4,DISTRACTED,83
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:02.630170,0.29255661772196806,38.84783600857668,-25.114203565992803,0,0.4,DISTRACTED,84
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:03.654295,0.30473760480529627,-5.081681987267614,172.3797286795256,0,0.4,DISTRACTED,85
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:04.679788,0.30327190360667833,-2.7223906860301916,172.82486766528908,0,0.4,DISTRACTED,86
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:05.680612,0.28800340260747,6.521006500623271,172.75008402228804,0,0.4,DISTRACTED,87
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:06.746309,0.3117395508780638,-15.402601350980039,173.84485022108296,0,0.4,DISTRACTED,88
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:07.805722,0.3259926421906096,-13.97316073771739,171.56930782637394,0,0.4,DISTRACTED,89
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:08.823556,0.3043281098814936,4.996600771954366,170.61413762218973,0,0.4,DISTRACTED,90
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:09.845168,0.28780927789650335,4.969234968613055,171.69310791884143,0,0.4,DISTRACTED,91
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:10.863512,0.2786777275889625,-1.4826719506226353,170.92534264803732,0,0.4,DISTRACTED,92
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:11.889552,0.2530477829494562,-21.078078600756243,175.89744685795486,0,0.4,DISTRACTED,93
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:12.915575,0.26895899743155455,-15.003735393522518,171.71243494961814,0,0.4,DISTRACTED,94
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:13.956716,0.26925443268449845,-14.104598200349365,171.30652177052923,0,0.4,DISTRACTED,95
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:14.966038,0.2691851650592465,-14.393016437093275,171.9495800170978,0,0.4,DISTRACTED,96
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:15.991037,0.26202719644918315,-12.675655539378042,171.72777748002102,0,0.4,DISTRACTED,97
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:16.996542,0.2686717358836712,-14.112248645446822,172.31652538097416,0,0.4,DISTRACTED,98
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:18.009645,0.2570065631137189,-15.250672935705513,172.5761310400399,0,0.4,DISTRACTED,99
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:19.076897,0.25881236839991634,-14.130346888080897,172.50698749275503,0,0.4,DISTRACTED,100
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:20.134047,0.2738944496191228,-10.742557273872299,167.06430942020032,0,0.4,DISTRACTED,101
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:21.200027,0.269995276316496,-1.8578439005771672,162.03606504353763,0,0.4,DISTRACTED,102
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:22.255898,0.24128091111542083,0.0620223449241421,164.07563184499554,0,0.4,DISTRACTED,103
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:23.272125,0.29238831772229706,10.295999224211101,171.76869524663954,0,0.4,DISTRACTED,104
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:24.300796,0.27482104934414975,7.92916999673482,170.32751286289997,0,0.4,DISTRACTED,105
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:25.325502,0.2804730397957256,4.297228288840903,170.43565272203298,0,0.4,DISTRACTED,106
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:26.345446,0.2825444754293762,2.6977346866080163,171.8455176829473,0,0.4,DISTRACTED,107
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:27.371587,0.2877745725937234,-15.54399333936811,173.34318395461878,0,0.4,DISTRACTED,108
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:28.396591,0.28708297754428574,-15.764365901220568,172.24869546769725,0,0.4,DISTRACTED,109
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:29.422873,0.2793679257343347,-13.541299725807484,173.81779428645984,0,0.4,DISTRACTED,110
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:30.449797,0.27581633697887464,-12.895458314679344,173.9004235783369,0,0.4,DISTRACTED,111
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:31.472462,0.2858574712577042,-12.243037005553077,173.719447899481,0,0.4,DISTRACTED,112
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:32.501728,0.2914565254278561,-12.544072391912579,173.7934316029592,0,0.4,DISTRACTED,113
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:33.523739,0.16512323000366813,-10.239913316176239,173.4335600355899,0,0.4,DISTRACTED,114
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:34.546863,0.2737452531982366,-9.946583633695056,173.68538418120127,0,0.4,DISTRACTED,115
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:35.572680,0,0,0,0,0,NO FACE,116
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:36.592191,0,0,0,0,0,NO FACE,117
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:37.617420,0,0,0,0,0,NO FACE,118
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:38.646740,0,0,0,0,0,NO FACE,119
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:39.670950,0,0,0,0,0,NO FACE,120
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:40.672593,0.3402130620671636,40.68998651511889,165.52213898330697,0,0.4,DISTRACTED,121
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:41.687119,0.24190065117580642,-30.509318857988383,171.44283903444898,0,0.4,DISTRACTED,122
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:42.720475,0.30270412226948773,-37.88781830932274,133.7544545424813,0,0.4,DISTRACTED,123
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:43.735771,0,0,0,0,0,NO FACE,124
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:44.760741,0.2814255463094638,-18.21319688752489,155.97166030001006,0,0.4,DISTRACTED,125
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:45.785636,0.27657852643696457,37.80367339613922,164.3968044783791,0,0.4,DISTRACTED,126
vehicle_001,e485d48c-c4c9-4d40-9fa4-9fe6dfd34240,2026-02-21T03:54:46.811784,0.30365357294342576,28.101675689104532,163.05232565242548,0,0.4,DISTRACTED,127
